# pi_control,v0.2.0
# log for:, actuator.force
# date:, 2018_07_25_13_29_18
# meta:, 
# comment:,
time (s), force (N), local_temp (C), timestamp (ms since loadcell powerup)
0.015821887000015522,123,456,789
0.1387346950000108,123,456,789
0.26823125800001435,123,456,789
0.38991984599999796,123,456,789
0.5123955180000053,123,456,789
0.6343093670000144,123,456,789
0.7560785800000076,123,456,789
0.877744980000017,123,456,789
1.0027005500000143,123,456,789
1.1246155970000018,123,456,789
1.2467193410000164,123,456,789
1.3701560560000132,123,456,789
1.4910651640000196,123,456,789
1.611576355000011,123,456,789
1.7412948449999988,123,456,789
1.8612609840000118,123,456,789
1.984142802000008,123,456,789
2.1063572240000212,123,456,789
2.2362510270000087,123,456,789
2.365373839,123,456,789
2.496290977000001,123,456,789
2.62643863400001,123,456,789
2.7599219710000114,123,456,789
2.8874334280000085,123,456,789
3.0198149420000107,123,456,789
3.1507673910000165,123,456,789
3.280311506000004,123,456,789
3.4108974450000176,123,456,789
3.5438677610000013,123,456,789
3.675643753000003,123,456,789
3.809019172999996,123,456,789
3.938317611000002,123,456,789
4.0690126650000025,123,456,789
4.198165060999997,123,456,789
4.326056258000023,123,456,789
4.469970071999995,123,456,789
4.597991686,123,456,789
4.7292344490000175,123,456,789
4.859481637000016,123,456,789
4.998521124999996,123,456,789
5.141692438999996,123,456,789
5.286881098000009,123,456,789
5.422079124000021,123,456,789
5.549724643000019,123,456,789
5.680191155000017,123,456,789
5.806275163000009,123,456,789
5.92822635600001,123,456,789
6.048308484000017,123,456,789
6.1668689450000045,123,456,789
6.2878745110000125,123,456,789
6.408668203000019,123,456,789
6.528103924000021,123,456,789
6.650723659000022,123,456,789
6.7732047470000225,123,456,789
6.8971708889999945,123,456,789
7.019470259000002,123,456,789
7.141513431000021,123,456,789
7.264077487999998,123,456,789
7.385849618000009,123,456,789
7.513625867000002,123,456,789
7.634152682999996,123,456,789
7.75546799,123,456,789
7.875961525000008,123,456,789
7.996620997000008,123,456,789
8.118294325000022,123,456,789
8.240634788000023,123,456,789
8.361547594000001,123,456,789
8.483346911000012,123,456,789
8.605069874000009,123,456,789
8.726731483000009,123,456,789
8.847291893000005,123,456,789
8.970201316000015,123,456,789
9.094944333,123,456,789
9.216395212999998,123,456,789
9.337690414999997,123,456,789
9.461521921000013,123,456,789
9.582591498,123,456,789
9.705580869000016,123,456,789
9.828269040999999,123,456,789
9.948482210999998,123,456,789
10.069489913000012,123,456,789
10.191950324000004,123,456,789
10.315490216,123,456,789
10.437578544000019,123,456,789
10.55817780800001,123,456,789
10.681187387000023,123,456,789
10.803647433999998,123,456,789
10.926563783000006,123,456,789
11.048359038000001,123,456,789
11.170976585000005,123,456,789
11.291631474000013,123,456,789
11.412957926000018,123,456,789
11.53877000700001,123,456,789
11.660768751999996,123,456,789
11.782544423000019,123,456,789
11.905696918000018,123,456,789
12.030331915000005,123,456,789
12.151008054000016,123,456,789
12.272272215000015,123,456,789
12.396517159000012,123,456,789
12.517909548999995,123,456,789
12.63870714700002,123,456,789
12.762907350999996,123,456,789
12.88477854300001,123,456,789
13.006744007000009,123,456,789
13.127586551999997,123,456,789
13.251954777999998,123,456,789
13.371497999000013,123,456,789
13.49537908900001,123,456,789
13.620229451,123,456,789
13.741110590000005,123,456,789
13.863504022,123,456,789
13.989660270000002,123,456,789
14.115709955,123,456,789
14.23457843700001,123,456,789
14.355555410000022,123,456,789
14.480022542,123,456,789
14.600941806000009,123,456,789
14.721831123000015,123,456,789
14.846699817000001,123,456,789
14.969210333000007,123,456,789
15.091207307000019,123,456,789
15.213153290999998,123,456,789
15.336889901000006,123,456,789
15.456431977000022,123,456,789
15.578956086999995,123,456,789
15.702925977999996,123,456,789
15.826925141000004,123,456,789
15.948510031000012,123,456,789
16.069897369000017,123,456,789
16.194239761000006,123,456,789
16.315592672000008,123,456,789
16.436837353000016,123,456,789
16.557853179999995,123,456,789
16.680177446000016,123,456,789
16.802478586000007,123,456,789
16.926216759,123,456,789
17.045825033,123,456,789
17.16827909,123,456,789
17.288996792000006,123,456,789
17.410176786000022,123,456,789
17.530191258000002,123,456,789
17.649329426999998,123,456,789

